,5015,15096,25173,35246,45319,55386
806.792,0.18351193,0.415519369,0.146183052,0.068813752,0.093545903,0.357988546
806.977,0.184933751,0.33839222,0.118266076,0.059216265,0.102471936,0.320457442
807.162,0.191641692,0.351475986,0.212797533,0.071230759,0.098681691,0.271709327
807.347,0.171926113,0.44547478,0.15389557,0.057668248,0.10085806,0.388258844
807.532,0.163752595,0.384020099,0.162048329,0.073039369,0.101882221,0.303650337
807.717,0.18202743,0.380996435,0.155847061,0.071267638,0.095318868,0.278855912
807.902,0.180094289,0.320268515,0.144055994,0.070425139,0.09910615,0.358834037
808.087,0.177947748,0.27732959,0.132426051,0.070221086,0.094688761,0.267028148
808.272,0.176851044,0.28737271,0.202993234,0.075433434,0.102802608,0.398693436
808.457,0.182543492,0.329625772,0.136188679,0.056595429,0.10214251,0.244398888
808.642,0.199621114,0.329339631,0.148810902,0.052158153,0.102126717,0.260040902
808.827,0.185003041,0.335038243,0.153666227,0.054717076,0.094245988,0.251600041
809.012,0.18336997,0.342186076,0.147082517,0.054883385,0.092529574,0.287699973
809.197,0.187651517,0.301576526,0.196908894,0.045861037,0.09618025,0.334475725
809.382,0.18484707,0.276944892,0.159700216,0.064556737,0.096828373,0.353454477
809.567,0.176188153,0.280584303,0.155258439,0.056941528,0.098057291,0.327821082
809.752,0.18680765,0.281310827,0.176471391,0.047537262,0.098164916,0.305375485
809.936,0.183250582,0.350408341,0.183038611,0.054058857,0.089090136,0.265457476
810.121,0.177695185,0.336164027,0.166271716,0.053447998,0.097407781,0.314874023
810.306,0.189620884,0.285011902,0.170806472,0.063940278,0.096855182,0.293918774
810.491,0.180642956,0.315030001,0.170415644,0.055419264,0.098119295,0.268117887
810.676,0.186227246,0.217957758,0.164493679,0.06402981,0.093420282,0.26563709
810.861,0.179484268,0.274157754,0.170608483,0.059733168,0.091454768,0.231998592
811.045,0.17811734,0.233683842,0.139802603,0.055090216,0.095727133,0.205645218
811.23,0.177889598,0.306092361,0.144803165,0.059066127,0.092021442,0.223217467
811.415,0.177495474,0.198032836,0.163026856,0.04945943,0.089039567,0.236945997
811.599,0.181501846,0.33322903,0.18405466,0.049262569,0.087955334,0.256452592
811.784,0.174337776,0.281167548,0.171039547,0.052202703,0.092138039,0.207739314
811.969,0.158160075,0.269570869,0.144635373,0.054179455,0.085941431,0.226876113
812.154,0.162586483,0.286030557,0.164171354,0.046636574,0.094799208,0.241040485
812.338,0.160862964,0.212996681,0.13044473,0.055206493,0.089845279,0.254569489
812.523,0.15818312,0.298191073,0.115619893,0.052027563,0.087272748,0.244160887
812.707,0.164668638,0.2316128,0.159189934,0.055440032,0.087163628,0.234277224
812.892,0.162036998,0.234927441,0.117921021,0.066258842,0.086404526,0.233154589
813.077,0.14663537,0.291265419,0.141387717,0.052643591,0.086501464,0.219712522
813.261,0.169289634,0.238580495,0.149969259,0.044275681,0.09528361,0.29943087
813.446,0.16656468,0.208373965,0.148036642,0.051808446,0.077370309,0.194756912
813.63,0.169152086,0.244173251,0.154915791,0.05131053,0.078409934,0.181629766
813.815,0.161646312,0.272562312,0.18176505,0.047874229,0.089301797,0.23330325
813.999,0.178562978,0.240653441,0.157704137,0.0566756,0.078741842,0.298518582
814.184,0.160057807,0.276220071,0.164275065,0.055326137,0.087927833,0.207537024
814.368,0.150018383,0.297196863,0.124682167,0.047648148,0.090997072,0.279386942
814.553,0.16195123,0.204742654,0.156477442,0.053715755,0.091721071,0.218133205
814.737,0.160888,0.289207108,0.13823414,0.056285585,0.08994233,0.210790722
814.921,0.157952324,0.26354114,0.159277731,0.046830503,0.084060384,0.220154919
815.106,0.142877294,0.269121251,0.130257213,0.054186821,0.087771936,0.215494029
815.29,0.165486558,0.270472624,0.157090215,0.054945907,0.085191413,0.233250742
815.475,0.16135964,0.246282572,0.153178657,0.054780773,0.086199907,0.265565866
815.659,0.165367508,0.29474528,0.153795136,0.046357201,0.0941915,0.191528163
815.843,0.171890118,0.276871246,0.133674035,0.050610436,0.08828506,0.162381348
816.028,0.157519338,0.178427109,0.174483721,0.049804392,0.083715173,0.258059494
816.212,0.156793569,0.239951073,0.157888039,0.032153957,0.078392201,0.171345066
816.396,0.150571528,0.281006716,0.127411015,0.047214755,0.090100654,0.187471818
816.58,0.143370596,0.280426878,0.158130699,0.038968725,0.085155583,0.3196042
816.765,0.159933377,0.2438348,0.139533248,0.048121985,0.085870897,0.309502179
816.949,0.164504744,0.240069985,0.130708966,0.061212017,0.083715846,0.175883981
817.133,0.148283164,0.287520882,0.181344022,0.050708174,0.087059141,0.268315765
817.317,0.162451398,0.219744048,0.138432903,0.062985753,0.085952793,0.312993836
817.502,0.156283423,0.244246105,0.169517636,0.043478424,0.081758263,0.19904543
817.686,0.16316561,0.266507663,0.15529442,0.055292118,0.094463095,0.272013782
817.87,0.158649012,0.231941082,0.142726928,0.047375496,0.080614174,0.260782667
818.054,0.160483661,0.29773363,0.147509886,0.05388298,0.084945055,0.209325813
818.238,0.154190448,0.199754517,0.129899429,0.052391247,0.088730649,0.175321527
818.422,0.15619436,0.240777583,0.187662233,0.048504381,0.090946888,0.263205615
818.606,0.156157269,0.311948415,0.119132182,0.042827629,0.076686929,0.262865838
818.79,0.155354692,0.23166601,0.124663089,0.03984817,0.088585857,0.243228733
818.975,0.160582215,0.222331601,0.157429794,0.063219593,0.083412876,0.227323517
819.159,0.149414566,0.301114591,0.141163283,0.044549521,0.078269773,0.297881402
819.343,0.163878425,0.19876975,0.148261247,0.046895549,0.093043492,0.233372243
819.527,0.151686896,0.265559208,0.161148522,0.049352116,0.081308471,0.257826846
819.711,0.159362004,0.241006151,0.144407688,0.050214042,0.088544902,0.174554442
819.895,0.152951543,0.268342322,0.170499761,0.050413718,0.083227248,0.178506675
820.078,0.150530731,0.2021445,0.147348169,0.041417639,0.08667554,0.217097864
820.262,0.158175655,0.188425512,0.16911831,0.064375644,0.078943664,0.153320541
820.446,0.153628117,0.281112686,0.166464412,0.05022619,0.083939131,0.201990959
820.63,0.166534654,0.231378262,0.168707176,0.047657391,0.085538025,0.191911995
820.814,0.145883621,0.273350546,0.133838891,0.053099347,0.075923364,0.258881333
820.998,0.158420142,0.257393258,0.15115336,0.048006861,0.091461726,0.19437336
821.182,0.163992954,0.304971688,0.185388117,0.04199724,0.0819866,0.324424524
821.366,0.156203893,0.194611688,0.142558175,0.054682385,0.082443073,0.238628168
821.55,0.161514137,0.241360381,0.143101206,0.045621426,0.088542368,0.178417543
821.733,0.149759841,0.26494924,0.11310036,0.055005151,0.085543753,0.253251756
821.917,0.170643338,0.183076923,0.167177817,0.054785182,0.083251202,0.167998205
822.101,0.156303107,0.216171846,0.139777172,0.042630468,0.079989159,0.25531346
822.285,0.16397991,0.245453149,0.146261561,0.065667826,0.091240332,0.252773538
822.468,0.143683492,0.311153282,0.146479826,0.051093804,0.081309293,0.203507444
822.652,0.135010836,0.164303912,0.155163116,0.042928209,0.084965284,0.316977815
822.836,0.152219318,0.158706532,0.155809439,0.049600809,0.080732146,0.184933922
823.02,0.158994775,0.276646699,0.168817711,0.051268003,0.078079294,0.17567091
823.203,0.153258668,0.254432588,0.179380612,0.062768896,0.087834625,0.233841021
823.387,0.151122794,0.208318632,0.136253368,0.042014338,0.089813463,0.296167612
823.571,0.157882417,0.251051353,0.131727748,0.046916872,0.084864392,0.243247309
823.754,0.166420981,0.261426846,0.179534622,0.047397762,0.087675422,0.268889848
823.938,0.156352804,0.238611443,0.127893905,0.04302411,0.082036681,0.232253035
824.121,0.149831242,0.247363762,0.168493723,0.055459573,0.080620614,0.166456818
824.305,0.168814189,0.222470941,0.186350954,0.058416109,0.08848891,0.213647692
824.489,0.163798226,0.286050898,0.150422994,0.053964951,0.075543257,0.213976299
824.672,0.166489671,0.250579538,0.145994025,0.043097441,0.083536703,0.157828898
824.856,0.163003047,0.278629411,0.164980078,0.045559721,0.080504755,0.212678953
825.039,0.164392164,0.286729475,0.159934872,0.043499307,0.093576109,0.329641756
825.223,0.16205656,0.199385268,0.164019366,0.043448807,0.078437035,0.229672708
825.406,0.16077649,0.279883943,0.139133125,0.050679473,0.083211871,0.34736632
825.59,0.162317813,0.254266369,0.150096066,0.055410623,0.082719183,0.177229381
825.773,0.154100113,0.216507634,0.127314379,0.043257906,0.082814611,0.241373521
825.956,0.152249556,0.246182651,0.145709291,0.045218685,0.089277585,0.208792916
826.14,0.159637455,0.270642738,0.139393711,0.052781841,0.090862313,0.193159399
826.323,0.144663689,0.228545587,0.135562537,0.052141138,0.084743438,0.210973319
826.507,0.159411766,0.249734478,0.136621902,0.054264396,0.075737023,0.255030421
826.69,0.155188704,0.293212767,0.187602774,0.043688221,0.082471551,0.205822809
826.873,0.153573792,0.288562823,0.138482091,0.061665485,0.088500396,0.199267112
827.057,0.155010211,0.226458165,0.131810727,0.049354561,0.083990631,0.266133821
827.24,0.147924653,0.253773373,0.149877951,0.04722463,0.084708179,0.217617467
827.423,0.159003369,0.256214216,0.178463877,0.056130237,0.075767052,0.333370399
827.607,0.167927929,0.193889974,0.161452896,0.039096521,0.085175486,0.152967925
827.79,0.152946547,0.175282998,0.153163745,0.034711955,0.078298153,0.222401554
827.973,0.166049287,0.266819546,0.158738437,0.0523185,0.091752134,0.220983724
828.156,0.150284369,0.243016712,0.152365172,0.05269762,0.083709146,0.206939275
828.34,0.16570135,0.329148509,0.140981584,0.04757684,0.077154262,0.287454927
828.523,0.153880543,0.143600488,0.155551792,0.06177062,0.088728642,0.162003205
828.706,0.157799742,0.247909098,0.140495524,0.051495928,0.080030405,0.215240224
828.889,0.161373799,0.186005555,0.157972099,0.052441284,0.084884957,0.201668262
829.072,0.157294816,0.245096806,0.153395306,0.053186128,0.085408023,0.200916387
829.255,0.161943359,0.272790663,0.114534365,0.050519691,0.096739575,0.223312881
829.438,0.142929205,0.2608894,0.165071104,0.056818665,0.093857391,0.126657134
829.622,0.159112213,0.246458399,0.168024658,0.035124747,0.084359826,0.256827269
829.805,0.151350117,0.286263079,0.165005732,0.051670268,0.088174616,0.270357993
829.988,0.153134517,0.365854863,0.141417798,0.044703289,0.081105106,0.252095837
830.171,0.142369002,0.236472132,0.141788823,0.044370695,0.084616141,0.256897996
830.354,0.167144255,0.204250143,0.12271337,0.043074274,0.081665794,0.277743148
830.537,0.156324474,0.273782045,0.186697023,0.065559791,0.083469048,0.237793693
830.72,0.148634403,0.226460332,0.1678042,0.05106849,0.087081914,0.230364492
830.903,0.139321312,0.183568767,0.150392114,0.053042879,0.084786305,0.180384734
831.086,0.158483418,0.326353251,0.16021809,0.050656712,0.083510486,0.254389704
831.269,0.157121852,0.202909714,0.171137713,0.037973175,0.081165369,0.242273116
831.452,0.167983566,0.237061636,0.146779566,0.06110585,0.083584271,0.131861251
831.635,0.149662576,0.231837938,0.125495615,0.053089907,0.088289214,0.218887037
831.817,0.14638878,0.250448965,0.125474424,0.053331484,0.075485695,0.2130052
832,0.159084977,0.237938386,0.134227462,0.043883708,0.082820067,0.147554075
832.183,0.166717331,0.27599617,0.100867271,0.04850121,0.093469704,0.248835193
832.366,0.148111769,0.235662681,0.168231398,0.064150387,0.085455455,0.253382491
832.549,0.158116261,0.223625291,0.163668312,0.054698448,0.086139988,0.336218329
832.732,0.153394763,0.189541912,0.157078386,0.050412651,0.081590255,0.192889091
832.914,0.145591258,0.223598776,0.129141034,0.034488753,0.086629769,0.181877445
833.097,0.149326152,0.233414634,0.177637435,0.04874326,0.087536225,0.203554339
833.28,0.153104196,0.255154058,0.121646873,0.047253189,0.079929419,0.256012955
833.463,0.158023533,0.259708534,0.16979761,0.048555126,0.079857809,0.224548834
833.646,0.156105253,0.224365755,0.139112395,0.057276554,0.087164689,0.262253703
833.828,0.15787255,0.155670458,0.147222923,0.047679142,0.084302871,0.124287182
834.011,0.175234617,0.227061843,0.137773869,0.06180786,0.080538743,0.248784695
834.194,0.149712212,0.255649798,0.12097764,0.06848067,0.080993524,0.166613723
834.376,0.162899247,0.287194575,0.196927909,0.054959479,0.080890798,0.169990207
834.559,0.154993814,0.264636893,0.15111124,0.053199707,0.079290255,0.275862168
834.742,0.157296263,0.209034469,0.143394184,0.047073106,0.079541527,0.240677049
834.924,0.154575,0.20207824,0.119461078,0.044677421,0.082073418,0.191579929
835.107,0.148557583,0.162438391,0.14376437,0.053316845,0.088832549,0.125150896
835.289,0.153367194,0.2754317,0.142694362,0.056540619,0.076630748,0.183993808
835.472,0.152488097,0.23353954,0.140924456,0.045735738,0.083616699,0.244841278
835.654,0.151948695,0.241435301,0.115721938,0.052467633,0.086211792,0.246747082
835.837,0.159781507,0.280514289,0.16856093,0.05103082,0.078388621,0.232566102
836.02,0.145359739,0.26378213,0.156901001,0.048729934,0.080662143,0.245520606
836.202,0.164876524,0.281031819,0.120857827,0.058344842,0.085016206,0.19697966
836.385,0.145283373,0.304597318,0.143195868,0.046448432,0.081409751,0.240875561
836.567,0.148433166,0.223527823,0.16208792,0.047272064,0.081885962,0.187835691
836.749,0.152848044,0.232744743,0.142144599,0.054815866,0.086112383,0.24707916
836.932,0.151687433,0.248655018,0.133102735,0.051388268,0.075845125,0.166664963
837.114,0.16000054,0.236416449,0.14287382,0.044247147,0.081419124,0.219552871
837.297,0.157133748,0.249523395,0.131174954,0.045605899,0.075108491,0.245690201
837.479,0.164030548,0.24501921,0.152514098,0.054735759,0.087195791,0.20409683
837.661,0.162225635,0.196910979,0.15324494,0.060121043,0.07926541,0.268358171
837.844,0.148255498,0.203959741,0.156354165,0.050733988,0.091358934,0.246653872
838.026,0.154343774,0.246397812,0.122712006,0.048345074,0.088853676,0.174007816
838.208,0.145655316,0.256426944,0.141983185,0.039485172,0.087324279,0.242859194
838.391,0.157850785,0.232742015,0.169985771,0.050545655,0.081690956,0.139342944
838.573,0.160533233,0.21794748,0.140046,0.057378049,0.094320894,0.271694326
838.755,0.16035518,0.20227938,0.137792153,0.043506002,0.087124786,0.138817283
838.938,0.142394597,0.189873118,0.143750691,0.047129109,0.08809264,0.20342126
839.12,0.152235743,0.212174253,0.163255073,0.044602226,0.08491042,0.216880012
839.302,0.154399386,0.211679305,0.162290444,0.04846969,0.081583293,0.188645468
839.484,0.144651448,0.262900138,0.148135487,0.055907476,0.086270666,0.25250651
839.666,0.156424143,0.231532565,0.133871785,0.041936029,0.086242877,0.142845213
839.849,0.150926572,0.214656441,0.168006824,0.048629749,0.078502053,0.173686356
840.031,0.161678617,0.251035116,0.135402793,0.052338387,0.083030917,0.187004975
840.213,0.140531254,0.279611212,0.151937299,0.053369206,0.08722476,0.186085872
840.395,0.15281319,0.236150606,0.139109554,0.047973111,0.082177277,0.210505983
840.577,0.152563684,0.228390101,0.154247485,0.046017513,0.077245659,0.228014055
840.759,0.147305797,0.177147151,0.159206351,0.050822579,0.080608304,0.202911937
840.941,0.163270276,0.255403619,0.149792211,0.048190808,0.082865692,0.251847993
841.123,0.163657942,0.233309522,0.151606006,0.042847189,0.084830202,0.196470234
841.305,0.146345877,0.185540362,0.145605025,0.042708579,0.081539607,0.192942239
841.487,0.15797083,0.268383356,0.156756579,0.04579422,0.082708781,0.172930353
841.669,0.162148616,0.270925636,0.166570246,0.057481528,0.08896115,0.208041765
841.851,0.150469661,0.228510354,0.131681433,0.057378359,0.08605429,0.258225356
842.033,0.166754466,0.225659636,0.144904424,0.04551421,0.080761276,0.191298015
842.215,0.154779074,0.230485349,0.144603846,0.050405428,0.083530087,0.172782417
842.397,0.161655166,0.302932661,0.127948947,0.047131312,0.090963657,0.306322743
842.579,0.162189853,0.221178474,0.132152774,0.055038904,0.086240636,0.191855278
842.761,0.141264044,0.262605571,0.115238742,0.049250449,0.083657701,0.208243416
842.943,0.160790201,0.243005442,0.141182612,0.058449507,0.09387247,0.225620218
843.125,0.155753138,0.23553113,0.142058624,0.047562346,0.082181214,0.24035649
843.307,0.156349423,0.292564691,0.149625437,0.052390872,0.085258385,0.216303702
843.488,0.150456175,0.250000202,0.180153595,0.052935017,0.08904077,0.253025723
843.67,0.142616405,0.262992432,0.153410121,0.056538297,0.086157306,0.202356783
843.852,0.157909997,0.260663368,0.145313092,0.046356864,0.087758052,0.18828515
844.034,0.156127025,0.256612347,0.164055368,0.05800865,0.09048493,0.255939143
844.216,0.158451357,0.26756234,0.124499602,0.048281813,0.080806429,0.247208652
844.397,0.147617537,0.291720376,0.145690119,0.043810597,0.0800893,0.194706033
844.579,0.150454454,0.285426267,0.158608071,0.049590318,0.094524158,0.269483847
844.761,0.147129121,0.294594343,0.170776616,0.043423294,0.084799869,0.215168842
844.942,0.14536922,0.264465559,0.121656898,0.049231673,0.079262232,0.240221922
845.124,0.145057254,0.254009808,0.151441162,0.062991867,0.090642539,0.175955461
845.306,0.155995901,0.184824675,0.161536713,0.046566334,0.084464569,0.247693642
845.487,0.155011729,0.258684791,0.154624088,0.052395885,0.08222622,0.19814233
845.669,0.156654509,0.250511591,0.172202852,0.051719131,0.083451896,0.192351359
845.851,0.160106184,0.205486984,0.147322579,0.047857462,0.090566189,0.214046056
846.032,0.16429482,0.209711894,0.144550487,0.059094326,0.082891793,0.321767601
846.214,0.166668229,0.246292528,0.124322211,0.049162546,0.087729778,0.196693851
846.395,0.151933024,0.26434744,0.147250523,0.056139237,0.088747406,0.326677117
846.577,0.160755413,0.241347976,0.149401606,0.041376708,0.077970988,0.17124214
846.758,0.15765838,0.210541205,0.108901953,0.050464136,0.08459413,0.201710107
846.94,0.155177853,0.266389069,0.168977169,0.037958499,0.083814203,0.229379022
847.122,0.151028801,0.23521352,0.153663081,0.046325359,0.082506977,0.324172553
847.303,0.153572933,0.256155691,0.127061232,0.04083688,0.076612487,0.233295554
847.484,0.156510906,0.23259585,0.105228778,0.056599649,0.087204086,0.228595573
847.666,0.164922739,0.232875979,0.143352685,0.057883868,0.091714025,0.212539853
847.847,0.154251351,0.200393961,0.145931567,0.050269082,0.083271947,0.173606687
848.029,0.137112083,0.289366205,0.135593943,0.054539874,0.078474651,0.151512125
848.21,0.150105938,0.336635883,0.171527418,0.045428262,0.087577754,0.173685897
848.392,0.163245068,0.238572353,0.157022825,0.045502729,0.085346564,0.269564164
848.573,0.161962117,0.217415589,0.168586661,0.04551123,0.080178269,0.197133636
848.754,0.15142034,0.271953203,0.153316791,0.049290498,0.079000504,0.194995206
848.936,0.155965245,0.225381606,0.118112568,0.04958366,0.085574826,0.203424264
849.117,0.146776473,0.265057471,0.143264028,0.048345445,0.080062942,0.260009383
849.298,0.160070868,0.213307513,0.172026252,0.048326549,0.0829245,0.246827361
849.479,0.15381684,0.220005246,0.149006838,0.04688222,0.08452588,0.167272445
849.661,0.151616149,0.239862915,0.153398716,0.059531038,0.084378324,0.258753374
849.842,0.150576032,0.227570058,0.152229137,0.045039488,0.083592713,0.245772409
850.023,0.159475543,0.23318131,0.157185598,0.044212092,0.08642468,0.304124298
850.204,0.152722482,0.272127762,0.161022521,0.063933787,0.079902039,0.179123212
850.386,0.160409879,0.207490477,0.139072695,0.05184502,0.092458396,0.25396571
850.567,0.167844601,0.248731378,0.148697726,0.052529882,0.089325315,0.155816241
850.748,0.155324231,0.280429991,0.118135179,0.041097822,0.082768917,0.157184305
850.929,0.155612264,0.21976495,0.131726601,0.051934473,0.08740286,0.18020184
851.11,0.154163665,0.316343772,0.123956947,0.055903066,0.078315717,0.205352995
851.291,0.161505491,0.256802026,0.149057863,0.047870724,0.085513794,0.220344774
851.472,0.156033359,0.262786136,0.166722534,0.049658431,0.085910215,0.167023473
851.653,0.157974836,0.282280081,0.134971908,0.058820218,0.080625866,0.246971386
851.835,0.154566819,0.275301754,0.128407509,0.050965737,0.079941151,0.23450303
852.016,0.148259576,0.282821543,0.15816472,0.046126923,0.085546709,0.213454777
852.197,0.154667257,0.245495357,0.136435772,0.050136235,0.084244714,0.171273993
852.378,0.143245626,0.221411011,0.121543313,0.049805689,0.089682956,0.282217578
852.559,0.150798389,0.217986462,0.173325804,0.043753236,0.078253462,0.27537377
852.74,0.159145095,0.231661022,0.144096921,0.046456228,0.07523186,0.211442576
852.921,0.152022919,0.235514339,0.154888779,0.049163393,0.090888926,0.242096063
853.101,0.142010049,0.219477868,0.13442779,0.047392382,0.07995871,0.187625699
853.282,0.141921458,0.292733807,0.208583472,0.048988214,0.089793891,0.089488087
853.463,0.156896099,0.239837693,0.179679188,0.047410847,0.08834352,0.239820941
853.644,0.155650053,0.233737704,0.145820947,0.054250182,0.087115787,0.172697905
853.825,0.160092047,0.205378962,0.140068693,0.040944965,0.080601685,0.179602755
854.006,0.147609813,0.187850761,0.145391871,0.054290034,0.084721824,0.241090898
854.187,0.159129959,0.188163139,0.173396642,0.050032997,0.087599755,0.195392509
854.368,0.1599519,0.188151286,0.149458723,0.048038112,0.080336104,0.299748725
854.548,0.157713911,0.19930267,0.145662444,0.045723416,0.082327657,0.354535133
854.729,0.154824858,0.270840162,0.109877564,0.045905141,0.086926897,0.1953513
854.91,0.155534232,0.234603086,0.151123544,0.054451273,0.079192321,0.26179092
855.091,0.160447069,0.273796789,0.146560244,0.047400998,0.078919773,0.211039534
855.271,0.148353658,0.249232865,0.145977059,0.045370451,0.077635378,0.204838046
855.452,0.163284379,0.319243307,0.156287895,0.062536403,0.085324415,0.223854164
855.633,0.150245856,0.27955974,0.12979725,0.041411035,0.080597262,0.204936903
855.814,0.165448508,0.265203187,0.139417041,0.045502172,0.082368903,0.284442953
855.994,0.142488652,0.243160448,0.117685794,0.045537038,0.088589372,0.194767631
856.175,0.15875833,0.214800876,0.165204421,0.048862337,0.088708364,0.206736199
856.356,0.158312925,0.185063956,0.141184909,0.055762851,0.078746385,0.257689897
856.536,0.157894608,0.283224456,0.151770153,0.052334714,0.081215848,0.257484592
856.717,0.151030051,0.290089984,0.159211717,0.041003482,0.088482864,0.232654935
856.897,0.170086074,0.249071772,0.184051844,0.048494993,0.079847031,0.187684485
857.078,0.153421076,0.221221284,0.157503949,0.045903924,0.079455174,0.258343774
857.258,0.163683376,0.249964016,0.145085088,0.049004979,0.086143658,0.204059814
857.439,0.151581894,0.24611566,0.15098785,0.047392734,0.081522284,0.222379391
857.62,0.15178985,0.280497857,0.173979589,0.048590336,0.089541457,0.325029573
857.8,0.149495831,0.163654076,0.168007451,0.04673079,0.081975797,0.263121817
857.98,0.162747327,0.220050099,0.141402243,0.049584651,0.083523529,0.250364604
858.161,0.16587044,0.240540471,0.148220983,0.040007507,0.085355093,0.315023861
858.341,0.158248539,0.225555976,0.14910708,0.050591511,0.085091581,0.195908373
858.522,0.153635836,0.191731377,0.126953122,0.044425068,0.081558114,0.238778273
858.702,0.158771099,0.267495741,0.139063318,0.046414498,0.088967937,0.296087668
858.883,0.162941964,0.234227312,0.138644144,0.045927605,0.082884861,0.285556522
859.063,0.153574344,0.279334633,0.129688321,0.060819593,0.082215595,0.303275921
859.243,0.150045506,0.183615666,0.129269849,0.062358765,0.085733515,0.215416832
859.424,0.161518854,0.290210436,0.108269628,0.052909324,0.083199492,0.226985548
859.604,0.165489033,0.243572279,0.144983221,0.034791074,0.087080942,0.259985974
859.784,0.155876941,0.214605408,0.149034525,0.059668214,0.085171362,0.223688508
859.965,0.150236492,0.278381914,0.127256879,0.044993657,0.088296131,0.186775912
860.145,0.15184048,0.318974686,0.152692332,0.049418151,0.086679826,0.226850739
860.325,0.157242718,0.212817007,0.13602155,0.047704908,0.081207386,0.190922245
860.505,0.156808169,0.255868792,0.125660935,0.052494413,0.084263187,0.291065116
860.686,0.157142127,0.245090207,0.143569712,0.054875754,0.078074014,0.208035399
860.866,0.145871714,0.179291175,0.115331148,0.055106379,0.076184498,0.21021787
861.046,0.161221524,0.195019974,0.151293302,0.051126672,0.081142822,0.26763882
861.226,0.150480971,0.214704329,0.179701442,0.056481506,0.080573259,0.220300182
861.406,0.170899098,0.23035038,0.172629421,0.04225685,0.084053037,0.264688193
861.587,0.15856397,0.219757626,0.169899013,0.056176998,0.08239062,0.247559572
861.767,0.159075343,0.181471975,0.134289868,0.051549688,0.084495202,0.166865848
861.947,0.153402289,0.248433011,0.174955371,0.050800459,0.088902538,0.164585616
862.127,0.163221349,0.235874117,0.148346064,0.04580379,0.077899052,0.229114761
862.307,0.156640359,0.216957022,0.160389921,0.054641784,0.090187435,0.182052635
862.487,0.148166602,0.228840805,0.139669046,0.048902396,0.097598386,0.223669048
862.667,0.161756804,0.270740844,0.176497488,0.051680611,0.083839893,0.215669417
862.847,0.148190802,0.199405479,0.133569289,0.054081431,0.085588277,0.24117838
863.027,0.143661346,0.256643468,0.149485723,0.041670702,0.091454926,0.166039413
863.207,0.162234326,0.204223108,0.135486653,0.041943828,0.083147201,0.226895243
863.387,0.157827795,0.248903486,0.189653906,0.045396468,0.084585673,0.241774444
863.567,0.155157134,0.297279096,0.11160609,0.046103758,0.083144338,0.184820285
863.747,0.158654084,0.205952885,0.162299951,0.040222262,0.083656716,0.244879054
863.927,0.159550179,0.279395732,0.1495578,0.055999596,0.084064667,0.175344343
